Rank	Hole Cards	Overall	WinHi %	TieHi %	WinLo %	TieLo %	Occur %	Cumul %
14554	9x 8- 6x 3-	6.3935	6.9888	2.7839	1.542	1.7077	0.0088	88.6069
14555	Tx 9- 8- 2x	6.3932	7.8114	3.0933	0.0166	0.015	0.0088	88.6157
14556	Q- Tx 7- 2x	6.3931	6.953	2.6423	0.3876	0.4067	0.0088	88.6246
14557	Kx 8x 8- 3-	6.3931	9.7255	0.1342	0.0158	0.0085	0.0088	88.6335
14558	Q- Jx 7x 2x	6.3928	6.9327	2.3133	0.3815	0.4056	0.0044	88.6379
14559	Qx 7- 7- 4x	6.3921	9.3477	0.6717	0.3122	0.227	0.0044	88.6423
14560	A- K- 7- 7-	6.3919	7.9089	1.1235	0.6491	0.3914	0.0044	88.6468
14561	9x 8- 6x 3x	6.3913	7.0236	2.6981	1.5524	1.7173	0.0044	88.6512
14562	8- 8- 6- 2-	6.3902	7.4846	1.1445	1.9125	2.0898	0.0044	88.6556
14563	Jx 9- 8- 3x	6.3901	7.7923	2.7139	0.0107	0.0098	0.0088	88.6645
14564	K- T- 8x 4x	6.3895	7.1989	2.952	0.0075	0.0053	0.0088	88.6734
14565	Qx 8x 7y 3y	6.3892	8.2121	1.9022	0.289	0.3071	0.0044	88.6778
14566	T- 6x 3x 3-	6.388	6.5412	0.7901	2.8792	1.8764	0.0088	88.6867
14567	Tx 9- 8x 2x	6.3879	7.7746	3.0525	0.0169	0.0142	0.0044	88.6911
14568	9- 9- 7- 3-	6.3879	7.8907	1.1581	0.2796	0.3046	0.0044	88.6955
14569	9x 8x 6x 3x	6.3873	6.9312	2.6531	1.5774	1.6879	0.0014	88.697
14570	K- T- 7- 6-	6.3872	7.0687	3.7635	0.0534	0.1055	0.0088	88.7059
14571	Jx 8x 7y 3y	6.3871	8.0341	2.2101	0.2781	0.3072	0.0044	88.7103
14572	Tx 9x 8x 4-	6.3871	7.8765	3.0607	0.0069	0.0080	0.0044	88.7147
14573	K- T- 9- 2-	6.3865	6.5389	3.2667	0.0	0.0	0.0088	88.7236
14574	Jx 7- 6x 2-	6.3864	6.4209	1.8989	2.1433	2.2391	0.0088	88.7325
14575	Jx 8x 7x 5-	6.3859	8.1446	3.0093	0.1195	0.1649	0.0044	88.7369
14576	9x 8x 6x 6-	6.3857	9.3359	1.6451	0.0062	0.0060	0.0044	88.7413
14577	9- 8x 6x 6-	6.3842	9.2743	1.6843	0.0060	0.0075	0.0088	88.7502
14578	K- J- 7- 7-	6.384	8.1688	1.7093	0.0	0.0	0.0044	88.7546
14579	Jx 8x 6x 4x	6.3839	7.1394	2.6069	1.1371	1.3602	0.0014	88.7561
14580	Tx 9- 7- 4x	6.3835	7.7974	3.1291	0.1803	0.2176	0.0088	88.765
14581	Kx 9- 7x 3x	6.3831	7.8415	2.0227	0.2711	0.3003	0.0044	88.7694
14582	9- 9- 7- 2-	6.3827	7.7338	0.9408	0.4041	0.426	0.0044	88.7738
14583	9x 7x 6- 2x	6.3823	6.4875	2.4465	2.1143	2.1975	0.0044	88.7783
14584	Q- 8- 5- 3-	6.3823	4.8812	2.1046	3.2551	3.6132	0.0088	88.7871
14585	Kx 9x 7- 4x	6.3815	8.1053	2.1377	0.1897	0.2091	0.0044	88.7916
14586	T- 6x 4x 4-	6.3811	7.2439	1.1315	2.1528	1.4961	0.0088	88.8004
14587	Tx 7x 7y 2y	6.3804	8.9266	0.558	0.5169	0.3145	0.0044	88.8049
14588	9x 8- 6x 4x	6.3803	7.3764	3.0547	1.1868	1.3365	0.0044	88.8093
14589	7- 6- 6- 2-	6.3801	6.9092	1.0921	2.746	1.8147	0.0044	88.8137
14590	Kx 9x 7x 3-	6.3794	7.9555	2.0023	0.2578	0.2931	0.0044	88.8182
14591	T- 8x 8- 4x	6.3789	9.2273	1.1516	0.0114	0.0078	0.0088	88.827
14592	K- 9x 8x 6x	6.378	7.89	2.8076	0.0017	0.0031	0.0044	88.8315
14593	9- 7x 6- 5x	6.377	7.8246	3.5858	0.8255	1.0666	0.0088	88.8403
14594	T- 9x 8x 4x	6.3761	7.7629	3.067	0.0080	0.0058	0.0044	88.8448
14595	Jx 9x 8- 2-	6.3754	7.8585	2.7117	0.0177	0.0157	0.0088	88.8537
14596	J- T- 7- 5-	6.3754	6.9588	3.9771	0.1135	0.1518	0.0088	88.8625
14597	Kx 8- 8- 2x	6.3754	9.6979	0.1419	0.0189	0.0102	0.0044	88.8669
14598	K- 9x 7- 6x	6.3752	7.8819	2.9926	0.0515	0.0972	0.0088	88.8758
14599	Tx 9x 7x 5x	6.375	7.9153	3.2765	0.1152	0.1553	0.0014	88.8773
14600	A- 5- 5- 5-	6.3743	2.7892	0.2164	8.1153	2.1799	0.0014	88.8788
14601	J- T- 7x 2x	6.3741	6.7593	3.0602	0.3793	0.4012	0.0088	88.8876
14602	K- 9x 8- 6x	6.3739	7.9171	2.8631	8.0E-4	0.0032	0.0088	88.8965
14603	8x 7x 6x 4x	6.3736	7.6345	3.244	1.1692	1.4657	0.0014	88.898
14604	Jx 8x 7x 6x	6.3733	8.1924	3.2194	0.0396	0.1082	0.0014	88.8995
14605	7- 6- 4- 4-	6.3722	7.305	1.6311	2.2531	1.5981	0.0044	88.9039
14606	K- T- 8- 6-	6.3717	7.0881	3.6101	0.0023	0.0026	0.0088	88.9128
14607	K- 9x 7x 6-	6.3716	7.8689	2.9628	0.0588	0.0976	0.0088	88.9216
14608	Jx 9- 8- 2x	6.3709	7.7876	2.6893	0.0159	0.0142	0.0088	88.9305
14609	T- 9x 8x 3-	6.3709	7.7119	3.1332	0.0097	0.0081	0.0088	88.9393
14610	Kx 8- 5x 5-	6.3698	9.5396	0.6281	0.0118	0.0094	0.0088	88.9482
14611	9- 8- 7x 6x	6.3695	8.508	3.8053	0.0582	0.1032	0.0088	88.9571
14612	9- 8x 6- 2x	6.3693	6.4141	2.6202	1.9773	2.097	0.0088	88.966
14613	Jx 8x 7y 2y	6.3693	7.8829	2.166	0.39	0.4117	0.0044	88.9704
14614	9- 8x 6x 3x	6.3685	6.8418	2.7896	1.5533	1.6997	0.0044	88.9748
14615	Tx 8x 7- 5x	6.3683	8.1081	3.2807	0.1127	0.1573	0.0044	88.9792
14616	K- Tx 7- 2x	6.3677	6.9164	2.4613	0.3951	0.4031	0.0088	88.9881
14617	J- 9- 8x 5x	6.3675	7.6654	3.1019	0.0042	0.0036	0.0088	88.997
14618	Tx 7x 6x 2-	6.3674	6.3475	2.19	2.1094	2.2233	0.0044	89.0014
14619	9x 7- 6- 2x	6.3669	6.4304	2.5297	2.1407	2.2371	0.0088	89.0103
14620	Jx 9- 8x 3x	6.3665	7.7297	2.6775	0.01	0.0080	0.0044	89.0147
14621	Jx 7- 6- 2x	6.3653	6.3925	1.8556	2.1633	2.2348	0.0088	89.0236
14622	9x 8x 7y 4y	6.3652	8.3687	2.9172	0.1792	0.2103	0.0044	89.028
14623	9- 8- 5- 4-	6.3651	5.6947	3.0553	2.5507	3.0944	0.0088	89.0369
14624	Kx 8x 6x 3x	6.3639	6.9948	1.8893	1.5499	1.6648	0.0014	89.0384
14625	Qx 8x 7x 5-	6.3635	8.2764	2.7434	0.1278	0.1499	0.0044	89.0428
14626	Tx 8- 7x 5-	6.3629	8.1729	3.2846	0.114	0.1552	0.0088	89.0517
14627	Tx 9x 8- 2x	6.3619	7.7845	3.1452	0.0156	0.0144	0.0044	89.0561
14628	9- 7x 6x 5x	6.3617	7.7863	3.5008	0.8054	1.0587	0.0044	89.0605
14629	9x 7- 6x 2-	6.3614	6.46	2.4714	2.1035	2.2601	0.0088	89.0694
14630	T- 9x 8x 3x	6.3613	7.6662	3.1266	0.0109	0.01	0.0044	89.0739
14631	A- K- 9- 8-	6.3611	7.1845	3.0077	0.021	0.021	0.0088	89.0827
14632	Jx 7x 6- 3x	6.3607	6.8835	2.2388	1.66	1.8379	0.0044	89.0871
14633	Qx 7x 6x 2x	6.3606	6.3827	1.7102	2.1273	2.2659	0.0014	89.0886
14634	Tx 7x 6x 5x	6.3605	7.6665	3.0941	0.8628	1.0648	0.0014	89.0901
14635	J- 8- 8- 7-	6.3603	9.0912	1.5429	0.0024	0.0044	0.0044	89.0945
14636	8x 7- 6x 2-	6.3595	6.6458	2.7302	2.113	2.201	0.0088	89.1034
14637	9x 8x 6- 4-	6.3593	7.3049	3.0485	1.1758	1.3378	0.0088	89.1122
14638	8- 8- 6- 4-	6.3588	8.2657	1.7487	1.1492	1.3271	0.0044	89.1167
14639	Tx 8- 8- 3x	6.3588	9.2162	0.9203	0.0149	0.0082	0.0044	89.1211
14640	Qx 7x 6x 3x	6.3587	6.9035	2.0955	1.6653	1.8257	0.0014	89.1226
14641	Qx Jx 7x 2x	6.3584	6.925	2.2841	0.4014	0.4101	0.0014	89.1241
14642	K- 6x 2x 2-	6.3578	5.6919	0.3204	3.6508	2.3548	0.0088	89.1329
14643	Qx 9- 7x 3-	6.3568	7.775	2.1958	0.2763	0.2912	0.0088	89.1418
14644	J- 6x 6- 4x	6.3567	7.63	0.9637	1.8484	1.2675	0.0088	89.1507
14645	Qx 9x 7- 4-	6.3557	8.0227	2.3027	0.1893	0.2228	0.0088	89.1595
14646	A- K- 8- 7-	6.3557	7.0211	2.9934	0.5124	0.5386	0.0088	89.1684
14647	9- 7x 6x 6-	6.3547	9.2538	1.748	0.1396	0.1458	0.0088	89.1773
14648	K- 6x 4x 4-	6.3547	7.1807	0.9163	2.1296	1.4978	0.0088	89.1861
14649	7- 6- 3- 3-	6.3545	6.4153	1.4854	3.0708	2.0305	0.0044	89.1906
14650	9- 7x 6x 3x	6.3536	6.8649	2.799	1.6685	1.8511	0.0044	89.195
14651	Tx 9x 7- 4x	6.3528	7.7917	3.117	0.178	0.217	0.0044	89.1994
14652	Tx 7- 6- 2x	6.3521	6.3302	2.1807	2.1328	2.2345	0.0088	89.2083
14653	9x 8x 6x 3-	6.3519	6.8871	2.73	1.5638	1.6975	0.0044	89.2127
14654	T- 6x 2x 2-	6.3513	5.7619	0.5139	3.5755	2.362	0.0088	89.2216
14655	8x 7x 6x 2-	6.35	6.594	2.663	2.1223	2.2209	0.0044	89.226
14656	K- 9- 8- 8-	6.349	8.9766	1.4447	0.0	0.0	0.0044	89.2304
14657	Tx 7x 6- 2x	6.3489	6.2836	2.1629	2.141	2.2678	0.0044	89.2349
14658	Tx 8- 7- 5x	6.3488	8.128	3.3127	0.1175	0.1557	0.0088	89.2438
14659	9- 7- 6x 5x	6.3484	7.7657	3.6044	0.8311	1.0454	0.0088	89.2526
14660	Kx 8x 7- 2-	6.3482	8.3092	1.8413	0.3828	0.4163	0.0088	89.2615
14661	Q- 7- 5- 4-	6.3476	5.6662	2.5896	2.6412	3.2522	0.0088	89.2703
14662	J- 9x 7x 5x	6.3461	7.7455	3.1226	0.1174	0.1441	0.0044	89.2748
14663	8- 7- 6x 5x	6.3458	8.1104	3.804	0.8131	1.0581	0.0088	89.2836
14664	Qx 9- 7- 4x	6.3458	7.8922	2.3261	0.1794	0.2187	0.0088	89.2925
14665	9- 7x 6x 3-	6.3456	6.8563	2.8705	1.6895	1.8449	0.0088	89.3014
14666	Q- J- 8x 3x	6.3454	6.8905	2.6892	0.0109	0.0101	0.0088	89.3102
14667	T- 8x 6x 3-	6.3453	6.5633	2.6135	1.5724	1.7137	0.0088	89.3191
14668	Tx 8x 8- 2x	6.3451	9.1716	0.8949	0.0218	0.016	0.0044	89.3235
14669	K- 9x 6- 3x	6.3443	6.2615	1.9827	1.5709	1.7285	0.0088	89.3324
14670	Jx 9- 7x 4-	6.3438	7.7434	2.7313	0.1927	0.215	0.0088	89.3413
14671	Jx 7y 4x 4y	6.3437	8.815	0.8077	0.4392	0.3159	0.0044	89.3457
14672	Tx 9x 8x 3-	6.3437	7.767	3.1298	0.0102	0.012	0.0044	89.3501
14673	J- 9x 7x 5-	6.3429	7.7773	3.1205	0.1148	0.1498	0.0088	89.359
14674	K- Tx 7x 2x	6.3413	6.8349	2.4361	0.3881	0.412	0.0044	89.3634
14675	A- J- 7- 7-	6.3405	7.8442	1.2536	0.6309	0.3963	0.0044	89.3679
14676	Tx 9x 8x 4x	6.3397	7.7048	3.1162	0.0033	0.0080	0.0014	89.3693
14677	Tx 8x 8- 3x	6.3383	9.1325	0.904	0.0131	0.0091	0.0044	89.3738
14678	K- Q- 9- 5-	6.3375	6.4255	2.66	0.0	0.0	0.0088	89.3826
14679	8- 7x 6x 4x	6.3374	7.5526	3.4077	1.2147	1.4255	0.0044	89.3871
14680	Q- J- 8x 2x	6.3373	6.8433	2.6921	0.0156	0.0157	0.0088	89.3959
14681	Jx 8x 8- 3-	6.3363	9.1732	0.5752	0.0137	0.0105	0.0088	89.4048
14682	A- Q- 8- 7-	6.3363	6.8832	3.067	0.5071	0.5328	0.0088	89.4137
14683	Kx 8- 8- 3x	6.3357	9.6504	0.1292	0.0145	0.0058	0.0044	89.4181
14684	Jx 9- 7- 4x	6.3354	7.7218	2.7373	0.194	0.2207	0.0088	89.427
14685	Tx 9x 7x 4-	6.3352	7.7598	3.1192	0.1882	0.2209	0.0044	89.4314
14686	Tx 9- 7x 3-	6.3343	7.6443	2.9459	0.271	0.3017	0.0088	89.4403
14687	Kx 8x 8- 4x	6.3339	9.5548	0.3983	0.0117	0.0077	0.0044	89.4447
14688	9x 8- 6x 4-	6.3336	7.2931	3.0379	1.1704	1.3541	0.0088	89.4536
14689	K- 6x 3x 3-	6.3328	6.4643	0.6191	2.8422	1.8906	0.0088	89.4624
14690	Qx 9- 8x 4x	6.3325	7.7862	2.3473	0.0049	0.0069	0.0044	89.4669
14691	Q- Tx 3x 3-	6.332	7.9465	1.9109	0.0	0.0	0.0088	89.4757
14692	Tx 8- 7x 5x	6.3317	8.1246	3.2138	0.1104	0.1462	0.0044	89.4802
14693	K- 9x 6x 4x	6.3314	6.6913	2.1701	1.1846	1.3385	0.0044	89.4846
14694	Kx 9- 8x 4x	6.3297	8.0222	2.0223	0.0080	0.0091	0.0044	89.489
14695	Jx 7x 7- 4-	6.3295	9.1172	0.8472	0.3087	0.2207	0.0088	89.4979
14696	J- 9- 7x 6x	6.3294	7.7603	3.4139	0.0548	0.0983	0.0088	89.5068
14697	Jx 7x 6x 2-	6.3291	6.3176	1.8454	2.1439	2.2137	0.0044	89.5112
14698	Jx 9y 2x 2y	6.3282	8.6934	1.1886	0.0	0.0	0.0044	89.5156
14699	Jx 8x 8- 2-	6.3273	9.154	0.5869	0.0218	0.0121	0.0088	89.5245
14700	8x 7x 6- 3x	6.3272	7.0733	2.8991	1.6342	1.8306	0.0044	89.5289
14701	Jx 8x 6x 3x	6.3272	6.6869	2.172	1.5094	1.6822	0.0014	89.5304
14702	Kx 8x 5- 5-	6.3271	9.4601	0.6406	0.0172	0.0111	0.0044	89.5348
14703	J- 9- 6x 5x	6.3264	7.0124	3.1045	0.7811	0.9796	0.0088	89.5437
14704	T- 9x 8x 2-	6.326	7.6642	3.101	0.0152	0.0138	0.0088	89.5526
14705	Kx 8x 7x 4-	6.3256	8.3907	2.1924	0.1819	0.2143	0.0044	89.557
14706	K- 9x 6- 2x	6.3252	5.843	1.593	1.9795	2.1178	0.0088	89.5659
14707	Jx 9x 7- 4-	6.3252	7.7912	2.7357	0.1824	0.2189	0.0088	89.5747
14708	Tx 7x 6x 2x	6.3251	6.2624	2.1819	2.1223	2.2582	0.0014	89.5762
14709	Tx 9x 7- 3-	6.3248	7.6975	2.9479	0.2756	0.3065	0.0088	89.5851
14710	9x 8x 6x 4x	6.3237	7.2076	2.9656	1.2395	1.3351	0.0014	89.5866
14711	9x 8x 6x 4-	6.3217	7.2232	3.0355	1.1774	1.3412	0.0044	89.591
14712	Kx 8- 7x 3-	6.3212	8.4013	1.8415	0.2912	0.3066	0.0088	89.5999
14713	Qx 8- 8- 3x	6.3211	9.2974	0.3102	0.0163	0.0104	0.0044	89.6043
14714	Kx 9x 8x 5x	6.3209	8.0377	2.3858	0.0039	0.0026	0.0014	89.6058
14715	Tx 7x 6x 3x	6.3198	6.8033	2.4333	1.628	1.8813	0.0014	89.6073
14716	9x 8- 6- 3x	6.3195	6.8906	2.7747	1.5316	1.6834	0.0088	89.6162
14717	Q- 6x 6- 3x	6.3187	7.1577	0.6765	2.2575	1.4616	0.0088	89.625
14718	Jx 7x 6x 4x	6.3181	7.1742	2.6303	1.2706	1.4534	0.0014	89.6265
14719	Qx 8y 4x 4y	6.3181	9.0453	0.5495	0.0216	0.0135	0.0044	89.6309
14720	Tx 7- 6x 2x	6.3178	6.3178	2.1787	2.0997	2.1975	0.0044	89.6354
14721	Jx 7x 7y 2y	6.3177	8.8417	0.2693	0.5038	0.3296	0.0044	89.6398
14722	9x 8y 5x 5y	6.3175	9.0761	1.4712	0.0093	0.0127	0.0044	89.6442
14723	T- 7x 6x 4x	6.3169	7.1252	2.9654	1.2482	1.4457	0.0044	89.6487
14724	T- 9x 8- 4x	6.3166	7.6501	3.1216	0.0062	0.0066	0.0088	89.6575
14725	Tx 9y 2x 2y	6.3158	8.6394	1.5908	0.0	0.0	0.0044	89.662
14726	9x 8y 7y 2x	6.3149	8.0189	2.6995	0.3965	0.4103	0.0044	89.6664
14727	T- 9- 8- 6-	6.3146	7.5693	3.8913	0.0015	0.0033	0.0088	89.6752
14728	K- Q- 8x 5x	6.3139	7.1143	2.5531	0.0039	0.0072	0.0088	89.6841
14729	T- 6x 6- 2x	6.3131	6.773	0.5142	2.666	1.6599	0.0088	89.693
14730	7x 7- 2x 2-	6.3129	8.4128	0.0010	1.152	0.4737	0.0088	89.7018
14731	Kx 8- 7x 2-	6.3126	8.2714	1.8367	0.3912	0.4245	0.0088	89.7107
14732	Kx Qx 8x 3x	6.3126	7.389	1.917	0.012	0.0080	0.0014	89.7122
14733	9x 8- 6- 4x	6.3107	7.2482	3.0414	1.182	1.3313	0.0088	89.721
14734	Kx 9x 7- 3x	6.3104	7.8736	2.0276	0.2661	0.307	0.0044	89.7255
14735	9- 8x 6x 4x	6.31	7.174	3.0197	1.1475	1.3728	0.0044	89.7299
14736	T- 8- 6x 4x	6.3098	6.9891	3.0479	1.1443	1.3539	0.0088	89.7388
14737	9- 8x 6x 3-	6.3098	6.8086	2.7637	1.5495	1.7047	0.0088	89.7476
14738	K- Q- 8- 7-	6.3088	6.951	3.3286	4.0E-4	0.0012	0.0088	89.7565
14739	Kx 9- 8x 3x	6.3084	7.9739	2.049	0.0087	0.0102	0.0044	89.7609
14740	9x 7x 6x 2x	6.3078	6.3225	2.4311	2.1537	2.1751	0.0014	89.7624
14741	Jx 7- 6x 2x	6.3076	6.2633	1.8305	2.1534	2.2774	0.0044	89.7668
14742	8x 7- 7- 4x	6.3073	9.1347	1.3728	0.3342	0.2328	0.0044	89.7713
14743	K- 9x 6x 4-	6.3064	6.6167	2.2048	1.1927	1.3434	0.0088	89.7801
14744	Kx 8- 7- 3x	6.3048	8.3793	1.8381	0.2841	0.3026	0.0088	89.789
14745	Q- 9- 9- 2-	6.3047	7.6288	0.625	0.0	0.0	0.0044	89.7934
14746	Q- 9- 6x 5x	6.3031	6.9539	2.9081	0.7804	0.9809	0.0088	89.8023
14747	Q- 6x 2x 2-	6.3027	5.6753	0.3015	3.6169	2.3348	0.0088	89.8112
14748	8x 8- 7- 4x	6.3026	9.1622	1.4857	0.1932	0.2147	0.0088	89.82
14749	Tx 8x 7x 5-	6.3023	8.0589	3.2425	0.1122	0.1356	0.0044	89.8245
14750	9- 7x 6x 4-	6.3022	7.231	3.1343	1.2611	1.4571	0.0088	89.8333
14751	8x 7x 6- 3-	6.3011	7.0346	2.9194	1.6399	1.8608	0.0088	89.8422
14752	Kx 9- 7x 2x	6.3002	7.6306	1.7345	0.3971	0.3928	0.0044	89.8466
14753	Qx 9x 7- 3-	6.2997	7.8133	2.149	0.2769	0.3021	0.0088	89.8555
14754	Jx 7- 7- 4x	6.2995	9.1266	0.8273	0.313	0.2087	0.0044	89.8599
14755	9- 7x 6x 2x	6.2988	6.2496	2.4717	2.1476	2.263	0.0044	89.8644
14756	J- T- 8- 3-	6.2981	6.6869	3.5964	0.0106	0.0103	0.0088	89.8732
14757	Tx 9- 7x 3x	6.2974	7.5546	2.9305	0.2955	0.3013	0.0044	89.8777
14758	Qx 9x 8x 4-	6.2971	7.8326	2.3404	0.0064	0.0080	0.0044	89.8821
14759	J- 8x 6x 5x	6.297	7.3238	3.0431	0.7804	0.9869	0.0044	89.8865
14760	8x 7- 6x 3x	6.2961	7.0327	2.9074	1.6239	1.8276	0.0044	89.891
14761	Jx 9x 8x 3-	6.2955	7.7533	2.6603	0.0111	0.0089	0.0044	89.8954
14762	Kx 8x 7- 3-	6.2951	8.3304	1.8487	0.2813	0.3042	0.0088	89.9043
14763	T- 8- 8- 6-	6.2922	9.1277	1.5992	0.0053	0.0042	0.0044	89.9087
14764	K- Jx 2x 2-	6.292	7.9559	1.4683	0.0	0.0	0.0088	89.9176
14765	9x 8x 8- 4-	6.2914	9.3661	1.09	0.0129	0.0076	0.0088	89.9264
14766	8- 6- 6- 2-	6.2913	6.9101	1.0888	2.5814	1.6547	0.0044	89.9308
14767	Tx 8y 4x 4y	6.2911	8.7146	1.317	0.0235	0.0165	0.0044	89.9353
14768	Kx 8- 7- 2x	6.2904	8.2269	1.8246	0.3902	0.4012	0.0088	89.9441
14769	T- 6x 5x 5-	6.2903	7.7989	1.325	1.4379	1.0672	0.0088	89.953
14770	7- 6- 5- 5-	6.2903	7.9525	1.8762	1.4999	1.1205	0.0044	89.9574
14771	K- 9x 7x 6x	6.2902	7.7809	2.9433	0.0543	0.097	0.0044	89.9618
14772	Qx 8x 8- 3-	6.289	9.253	0.2957	0.0181	0.0089	0.0088	89.9707
14773	J- 6x 6- 3x	6.2889	7.1245	0.653	2.2766	1.4512	0.0088	89.9796
14774	Qx 9x 7x 5x	6.2875	7.9049	2.7362	0.1017	0.1392	0.0014	89.981
14775	T- 8x 6- 3x	6.286	6.4444	2.6566	1.5597	1.6947	0.0088	89.9899
14776	K- Tx 5x 5-	6.2855	8.017	1.4716	0.0	0.0	0.0088	89.9988
14777	9x 8x 7x 6x	6.285	8.3783	3.6761	0.0426	0.094	0.0014	90.0003
14778	Tx 9x 8x 2-	6.2839	7.7182	3.047	0.012	0.0134	0.0044	90.0047
14779	T- 9x 8x 2x	6.2836	7.6097	3.0823	0.0124	0.0173	0.0044	90.0091
14780	Kx 9x 8x 4-	6.2836	8.119	2.0248	0.0071	0.0075	0.0044	90.0135
14781	K- 6x 5x 5-	6.2828	7.8038	1.148	1.4235	1.0568	0.0088	90.0224
14782	Tx 9- 7- 3x	6.2824	7.5482	2.9535	0.2825	0.3005	0.0088	90.0313
14783	Kx 8x 7x 5x	6.2822	8.3009	2.6138	0.1258	0.1628	0.0014	90.0327
14784	8x 7x 6x 3-	6.282	6.9634	2.8946	1.6568	1.8251	0.0044	90.0372
14785	Qx 7x 5- 5-	6.2813	9.0214	0.9268	0.2842	0.2173	0.0044	90.0416
14786	Tx 7- 7- 4x	6.2811	9.0862	1.1224	0.2974	0.2134	0.0044	90.0461
14787	Qx 9- 5x 5-	6.2811	8.7613	0.9534	0.0	0.0	0.0088	90.0549
14788	8- 7x 6x 2x	6.281	6.5502	2.6897	2.1105	2.2128	0.0044	90.0594
14789	Q- T- 8- 5-	6.2803	6.7512	3.5557	0.0041	0.0051	0.0088	90.0682
14790	8- 7x 6- 4x	6.2801	7.5148	3.4185	1.217	1.4632	0.0088	90.0771
14791	Tx 8- 8- 2x	6.2799	9.1041	0.9194	0.0214	0.0134	0.0044	90.0815
14792	9- 8x 6x 4-	6.2788	7.1189	3.009	1.1721	1.3597	0.0088	90.0904
14793	Kx 7x 7- 3x	6.2787	9.0488	0.3963	0.393	0.2666	0.0044	90.0948
14794	5- 5- 5- 3-	6.2787	3.665	0.6011	6.9999	2.0341	0.0014	90.0963
14795	J- T- 8- 2-	6.2779	6.6373	3.6128	0.0159	0.0179	0.0088	90.1052
14796	Qx 9- 7- 3x	6.2771	7.6856	2.1868	0.2729	0.3056	0.0088	90.114
14797	9- 7x 6x 4x	6.2761	7.1799	3.0728	1.2297	1.4613	0.0044	90.1185
14798	Jx 9- 7x 3-	6.2756	7.5586	2.5558	0.2761	0.2963	0.0088	90.1273
14799	Qx 8- 7x 5x	6.2743	8.2181	2.7021	0.1139	0.1541	0.0044	90.1318
14800	7- 7- 6- 2-	6.2742	7.1115	1.1173	2.1697	2.1975	0.0044	90.1362
14801	Q- 8- 5- 4-	6.274	5.4229	2.4964	2.504	3.1084	0.0088	90.1451
14802	Q- J- 8- 5-	6.2737	6.6653	3.3795	0.0043	0.0045	0.0088	90.1539
14803	9x 8x 8- 4x	6.2735	9.3528	1.0877	0.0098	0.01	0.0044	90.1584
14804	Q- 6x 4x 4-	6.2734	7.0715	0.8979	2.162	1.4849	0.0088	90.1672
14805	5- 5- 5- 2-	6.2726	3.1926	0.4051	7.4842	2.1156	0.0014	90.1687
14806	Q- J- 7x 4x	6.2715	6.8822	2.901	0.19	0.2237	0.0088	90.1776
14807	Tx 9x 7x 3-	6.2689	7.6206	2.9356	0.2712	0.3141	0.0044	90.182
14808	9- 8- 7- 7-	6.2688	9.2368	1.8972	0.0017	0.0029	0.0044	90.1864
14809	Tx 7x 7- 4x	6.2687	9.0187	1.1235	0.2905	0.2248	0.0044	90.1909
14810	Ax A- A- 9x	6.2686	9.4316	0.0116	0.0	0.0	0.0044	90.1953
14811	K- 9x 6- 4x	6.2685	6.5304	2.2168	1.1778	1.3702	0.0088	90.2042
14812	Jx 9x 8- 4x	6.2683	7.7068	2.6966	0.0044	0.0064	0.0044	90.2086
14813	Q- 6x 3x 3-	6.2678	6.3895	0.5921	2.8415	1.9003	0.0088	90.2175
14814	J- 9x 7- 5x	6.2667	7.6533	3.1189	0.1128	0.1587	0.0088	90.2263
14815	K- 6x 6- 2x	6.2658	6.6588	0.3879	2.6518	1.6553	0.0088	90.2352
14816	Qx 8x 8- 2-	6.2658	9.2064	0.2935	0.0248	0.0112	0.0088	90.2441
14817	8x 7x 6x 2x	6.2654	6.5277	2.6191	2.0686	2.2114	0.0014	90.2456
14818	8- 6- 6- 3-	6.2642	7.2528	1.1626	2.2299	1.4404	0.0044	90.25
14819	8x 7- 6x 3-	6.2638	6.9965	2.9303	1.6605	1.8029	0.0088	90.2589
14820	Qx 9- 8x 3x	6.2637	7.648	2.2964	0.0138	0.0118	0.0044	90.2633
14821	K- J- 7x 4x	6.2631	6.8468	2.743	0.1803	0.2225	0.0088	90.2722
14822	Qx 8x 8- 4x	6.2609	9.1648	0.5466	0.0118	0.0080	0.0044	90.2766
14823	K- Q- 7- 7-	6.2604	7.9802	1.5634	0.0	0.0	0.0044	90.281
14824	K- 9- 8x 6x	6.2602	7.6684	2.8685	0.0020	0.0036	0.0088	90.2899
14825	J- 9x 6x 6-	6.2591	8.7152	1.5145	0.0	0.0	0.0088	90.2988
14826	K- J- 9- 4-	6.2585	6.3467	2.8358	0.0	0.0	0.0088	90.3077
14827	Qx 7- 5x 5-	6.2577	9.0249	0.9348	0.2748	0.2182	0.0088	90.3165
14828	Tx 7y 4x 4y	6.2572	8.5895	1.132	0.449	0.3236	0.0044	90.321
14829	Jx 8y 4x 4y	6.2569	8.796	0.8833	0.023	0.0165	0.0044	90.3254
14830	Jx 9- 7x 4x	6.2558	7.6239	2.6991	0.1791	0.2077	0.0044	90.3298
14831	T- 9x 7x 4-	6.255	7.5856	3.1502	0.1879	0.2135	0.0088	90.3387
14832	J- 6x 4x 4-	6.2548	7.1063	0.8828	2.1517	1.4844	0.0088	90.3475
14833	8x 7- 6- 2x	6.2542	6.5325	2.7158	2.073	2.2135	0.0088	90.3564
